ID,TalkMove_Pred,Transcript,Turn,Sentence,TalkMove_Truth
25145,Restating,TalkBack.Year1.Travers.Spring.012920,359,Quarter centimeters,Keeping Everyone Together
25147,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,361,Why do you think halves,Pressing for Reasoning
25149,None,TalkBack.Year1.Travers.Spring.012920,363,Three two one zero voices,None
25150,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,363,Christian would you share the thinking that your team had about the intervals,Pressing for Reasoning
25152,Revoicing,TalkBack.Year1.Travers.Spring.012920,365,I heard Christian say We think we should set up our line plot in half centimeters because we have to make sure we represent all of the data up there,Revoicing
25153,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Travers.Spring.012920,365,Stand up if you have similar thinking,Getting Students to Relate to Another's Ideas
25154,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,366,We have to be careful listeners when T2s teaching,None
25155,None,TalkBack.Year1.Travers.Spring.012920,366,Similar thinking,Getting Students to Relate to Another's Ideas
25156,None,TalkBack.Year1.Travers.Spring.012920,366,Please sit back down,None
25157,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Travers.Spring.012920,366,Stand up if you have different thinking,Getting Students to Relate to Another's Ideas
25159,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Travers.Spring.012920,368,Stand up if you would like to add on or have a different idea or comment about how we should set up our line plot in intervals,Getting Students to Relate to Another's Ideas
25161,None,TalkBack.Year1.Travers.Spring.012920,370,Max,Keeping Everyone Together
25163,None,TalkBack.Year1.Travers.Spring.012920,372,Yes,None
25165,Revoicing,TalkBack.Year1.Travers.Spring.012920,374,We dont want to leave out any data,None
25166,Revoicing,TalkBack.Year1.Travers.Spring.012920,374,We want to make sure we have enough room on our line plot to represent all of the data,None
25167,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Travers.Spring.012920,374,Cooper you were going to say something similar,Getting Students to Relate to Another's Ideas
25169,None,TalkBack.Year1.Travers.Spring.012920,376,Get your pencils ready,None
25170,None,TalkBack.Year1.Travers.Spring.012920,376,Lets start setting it up and Ill keep listening to you,None
25171,None,TalkBack.Year1.Travers.Spring.012920,376,Okay,None
25174,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,378,What is our smallest piece of data,Pressing for Accuracy
25175,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,378,What is our smallest number in the set,Pressing for Accuracy
25178,Restating,TalkBack.Year1.Travers.Spring.012920,381,49,Restating
25179,None,TalkBack.Year1.Travers.Spring.012920,381,Im afraid were not going to have enough room but well see,None
25180,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,381,Next will be 49 and,None
25183,None,TalkBack.Year1.Travers.Spring.012920,384,Thats a good,None
25184,None,TalkBack.Year1.Travers.Spring.012920,385,What do you think Ms Miller,None
25185,Revoicing,TalkBack.Year1.Travers.Spring.012920,386,Someone said we dont have a 49 and a half,None
25187,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,388,Why do we still have to put 49 and a half on it,Pressing for Reasoning
25190,None,TalkBack.Year1.Travers.Spring.012920,391,Yes exactly,None
25191,None,TalkBack.Year1.Travers.Spring.012920,391,My friends we have to make sure that our line plot is set up with equal space between every single data point,None
25192,None,TalkBack.Year1.Travers.Spring.012920,391,We have to represent the half inches and whole inches on the whole line,None
25193,None,TalkBack.Year1.Travers.Spring.012920,391,Remember even on the example she showed in the SRB there were some that werent marked with any axis,None
25194,None,TalkBack.Year1.Travers.Spring.012920,391,You have to have equal intervals,None
25195,None,TalkBack.Year1.Travers.Spring.012920,391,If you skipped over a half then you wouldnt have an equal interval,None
25196,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,392,Make sure youre writing down what T2 is writing,None
25197,None,TalkBack.Year1.Travers.Spring.012920,393,I think the large interval should be 56  because we wont fill it all,None
25199,None,TalkBack.Year1.Travers.Spring.012920,395,While were doing this my friends I might be confused about what these numbers represent,None
25200,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,395,What will our label be on part of the line plot,Pressing for Accuracy
25201,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,395,What do these numbers represent,Pressing for Accuracy
25203,Revoicing,TalkBack.Year1.Travers.Spring.012920,397,Distance around our heads in centimeters,None
25204,None,TalkBack.Year1.Travers.Spring.012920,398,Good job,None
25208,None,TalkBack.Year1.Travers.Spring.012920,402,You definitely could use the word circumference,Revoicing
25210,Revoicing,TalkBack.Year1.Travers.Spring.012920,404,I would add the word distance so that you know its not just a straight line because we are looking at the distance around something,None
25212,None,TalkBack.Year1.Travers.Spring.012920,406,Thank you,None
25213,None,TalkBack.Year1.Travers.Spring.012920,406,I will revise my math writing because thats what the math students do,None
25214,None,TalkBack.Year1.Travers.Spring.012920,406,Perfect,None
25247,None,TalkBack.Year1.Travers.Spring.012920,429,Lets count how many,None
25249,Revoicing,TalkBack.Year1.Travers.Spring.012920,431,Two students in ourSShave a head size of 50 centimeters,None
25251,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,433,Did we have any 50 and one halfs,Keeping Everyone Together
25253,Restating,TalkBack.Year1.Travers.Spring.012920,435,Just one,Revoicing
25254,Restating,TalkBack.Year1.Travers.Spring.012920,436,Just one,None
25255,None,TalkBack.Year1.Travers.Spring.012920,436,I will come around and look at your journals in just a moment,None
25256,None,TalkBack.Year1.Travers.Spring.012920,436,I hope youre keeping up,None
25257,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,436,Whats next Ms Miller,None
25258,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,436,Do we have a 51,None
25259,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,437,51,None
25260,None,TalkBack.Year1.Travers.Spring.012920,437,We one,None
25262,Restating,TalkBack.Year1.Travers.Spring.012920,439,Just two,Keeping Everyone Together
25264,Restating,TalkBack.Year1.Travers.Spring.012920,441,Two,None
25265,Restating,TalkBack.Year1.Travers.Spring.012920,442,Two,None
25266,None,TalkBack.Year1.Travers.Spring.012920,442,Excellent,None
25267,None,TalkBack.Year1.Travers.Spring.012920,442,Thank you,None
25268,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,443,51 and a half,None
25269,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,444,51 and one half,None
25271,Restating,TalkBack.Year1.Travers.Spring.012920,446,No,None
25272,Revoicing,TalkBack.Year1.Travers.Spring.012920,446,Zero,None
25273,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,446,My friends do I put anything in the 51 and one half,Keeping Everyone Together
25275,None,TalkBack.Year1.Travers.Spring.012920,448,No we just keep going,Revoicing
25276,None,TalkBack.Year1.Travers.Spring.012920,448,52,Pressing for Accuracy
25277,None,TalkBack.Year1.Travers.Spring.012920,449,52 we have one,Pressing for Accuracy
25279,None,TalkBack.Year1.Travers.Spring.012920,451,two,Restating
25280,None,TalkBack.Year1.Travers.Spring.012920,452,Excellent,None
25281,None,TalkBack.Year1.Travers.Spring.012920,452,Thank you,None
25282,None,TalkBack.Year1.Travers.Spring.012920,453,52 and a half,Pressing for Accuracy
25283,None,TalkBack.Year1.Travers.Spring.012920,453,We have one,None
25285,None,TalkBack.Year1.Travers.Spring.012920,455,Just one,Keeping Everyone Together
25286,None,TalkBack.Year1.Travers.Spring.012920,456,Just one,None
25287,None,TalkBack.Year1.Travers.Spring.012920,456,Okay,None
25289,None,TalkBack.Year1.Travers.Spring.012920,458,53,Pressing for Accuracy
25290,None,TalkBack.Year1.Travers.Spring.012920,458,One two three four,None
25291,None,TalkBack.Year1.Travers.Spring.012920,458,Wow,None
25292,None,TalkBack.Year1.Travers.Spring.012920,458,One two three four,None
25294,None,TalkBack.Year1.Travers.Spring.012920,460,53 and a half,Pressing for Accuracy
25295,None,TalkBack.Year1.Travers.Spring.012920,460,We have one two,None
25296,None,TalkBack.Year1.Travers.Spring.012920,460,Two,Keeping Everyone Together
25297,None,TalkBack.Year1.Travers.Spring.012920,460,Okay 54,Pressing for Accuracy
25298,None,TalkBack.Year1.Travers.Spring.012920,460,We one two three four,None
25300,None,TalkBack.Year1.Travers.Spring.012920,462,Four,None
25301,None,TalkBack.Year1.Travers.Spring.012920,462,One two three four,None
25302,None,TalkBack.Year1.Travers.Spring.012920,462,Wait where is my,None
25303,None,TalkBack.Year1.Travers.Spring.012920,462,54 and a half,None
25304,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,463,Do we have 54 and a halfs,Keeping Everyone Together
25305,None,TalkBack.Year1.Travers.Spring.012920,464,One two three,None
25306,None,TalkBack.Year1.Travers.Spring.012920,465,Three times,None
25307,Revoicing,TalkBack.Year1.Travers.Spring.012920,465,Three kids in ourSShad a head of 54 and 12 centimeters,None
25308,None,TalkBack.Year1.Travers.Spring.012920,466,55,Pressing for Accuracy
25310,None,TalkBack.Year1.Travers.Spring.012920,468,We have two,Revoicing
25312,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,470,Do we have any 55 and one half,Keeping Everyone Together
25313,Revoicing,TalkBack.Year1.Travers.Spring.012920,471,No 55 and a half,None
25314,None,TalkBack.Year1.Travers.Spring.012920,472,56,Pressing for Accuracy
25315,None,TalkBack.Year1.Travers.Spring.012920,473,We have,None
25319,None,TalkBack.Year1.Travers.Spring.012920,475,Ladies and gentlemen I would like you to please giveT1a round of applause for helping me with the data,None
25320,None,TalkBack.Year1.Travers.Spring.012920,476,I would like you to look at your thinking partner the one you measured your head with look at your person wave at them say Thank you for being my partner,Keeping Everyone Together
25322,None,TalkBack.Year1.Travers.Spring.012920,478,I want you to stop and think about something else,None
25323,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,478,What is one piece of information that if Mr Oliver walked in right now and he said What are you working on,None
25324,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,478,What are you guys working on,Pressing for Accuracy
25325,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,478,What are these Xs,Pressing for Accuracy
25326,None,TalkBack.Year1.Travers.Spring.012920,478,What would you tell him that we worked on today in math,Pressing for Accuracy
25327,None,TalkBack.Year1.Travers.Spring.012920,478,I want you to think,None
25328,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,478,Why did we do these activities,Pressing for Reasoning
25329,None,TalkBack.Year1.Travers.Spring.012920,478,Would you please stand up and go high five your thinking partner the one that youre matched up with on the board right now,None
25330,None,TalkBack.Year1.Travers.Spring.012920,478,Stand up,None
25331,None,TalkBack.Year1.Travers.Spring.012920,478,I want to see all kids standing and try finding their thinking partner,None
25332,None,TalkBack.Year1.Travers.Spring.012920,479,Longest pair Id like you to talk first,None
25333,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,479,What did we work on today and why did we work on it,Pressing for Reasoning
25334,None,TalkBack.Year1.Travers.Spring.012920,479,Go,None
25335,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,480,What are those things called,Pressing for Accuracy
25336,Revoicing,TalkBack.Year1.Travers.Spring.012920,480,data right,Keeping Everyone Together
25337,None,TalkBack.Year1.Travers.Spring.012920,480,We collected some data,None
25338,None,TalkBack.Year1.Travers.Spring.012920,481,Four three two one zero,None
25339,None,TalkBack.Year1.Travers.Spring.012920,481,Please have a seat,None
25340,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,481,Were going to turn our eyes and ears to number four,None
25342,None,TalkBack.Year1.Travers.Spring.012920,483,Aiden,Restating
25344,None,TalkBack.Year1.Travers.Spring.012920,485,What,Keeping Everyone Together
25345,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.012920,485,Tell us why did we do this today,Pressing for Reasoning
25346,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.012920,485,What is this,Pressing for Accuracy
25349,Revoicing,TalkBack.Year1.Travers.Spring.012920,487,Aiden this is what I think Im hearing you say,None
25350,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.012920,487,Can I have everyones eyes and ears this way please,Keeping Everyone Together
25351,None,TalkBack.Year1.Travers.Spring.012920,487,When we have a long list of data like this its kind of hard to think about what it means and how much of each information we have,Revoicing
25352,None,TalkBack.Year1.Travers.Spring.012920,487,When we have our data represented in a line plot we can see the information clearly and its easy to understand,Revoicing
25353,None,TalkBack.Year1.Travers.Spring.012920,487,The line plots are easy to understand,None
25354,None,TalkBack.Year1.Travers.Spring.012920,487,We could look up here and say Wow the largest head size in ourSSis what,Pressing for Accuracy
25356,Revoicing,TalkBack.Year1.Travers.Spring.012920,489,56 centimeters,Revoicing
25357,None,TalkBack.Year1.Travers.Spring.012920,489,How many kids in ourSShave a head size of 56 centimeters,Pressing for Accuracy
25359,Restating,TalkBack.Year1.Travers.Spring.012920,491,Two,Restating
25360,None,TalkBack.Year1.Travers.Spring.012920,491,Now if we had just this list of information we have to skim it and scan it and think through it,None
25361,None,TalkBack.Year1.Travers.Spring.012920,491,The line plot helps us organize the data,None
25362,None,TalkBack.Year1.Travers.Spring.012920,491,I will be back tomorrow and we will do one more page to solidify our thinking about this okay,Keeping Everyone Together
