ID,TalkMove_Pred,Transcript,Turn,Sentence,TalkMove_Truth
25844,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,141,My friends how are we going to make this side symmetrical or symmetric to this side,Pressing for Accuracy
25845,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.020620-1,141,Well if I know from point A to B over here we have a line segment then what do I need from A to this point over here,None
25846,None,TalkBack.Year1.Travers.Spring.020620-1,141,I need a line segment,None
25865,None,TalkBack.Year1.Travers.Spring.020620-1,150,I want you to go back,None
25866,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,150,Try to find where you made the mistake,None
25871,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,153,Friends Brendan he just accidentally missed the G dot,None
25872,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,153,Hes just turning it over and filling that in,None
25873,None,TalkBack.Year1.Travers.Spring.020620-1,153,Also T a little bit,None
25874,None,TalkBack.Year1.Travers.Spring.020620-1,153,If it wasnt folded perfectly on the line of symmetry it might be a little off too,None
25876,None,TalkBack.Year1.Travers.Spring.020620-1,155,Correctly,None
25877,None,TalkBack.Year1.Travers.Spring.020620-1,155,I would like you to think about something while you re finishing,None
25878,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,155,How are each side similar,Pressing for Accuracy
25879,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,155,How is each side similar,Pressing for Accuracy
25880,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,155,How is each side different,Pressing for Accuracy
25882,None,TalkBack.Year1.Travers.Spring.020620-1,157,You know what,Keeping Everyone Together
25883,None,TalkBack.Year1.Travers.Spring.020620-1,157,Fold it if you need to fold it and look under the light again to see Wait,None
25884,None,TalkBack.Year1.Travers.Spring.020620-1,157,Maybe I missed a spot or I put that one in the wrong spot,None
25885,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,157,What does each side have that is alike,Pressing for Accuracy
25886,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,157,They are the same in what ways,Pressing for Accuracy
25887,None,TalkBack.Year1.Travers.Spring.020620-1,157,Brendan,Keeping Everyone Together
25890,Revoicing,TalkBack.Year1.Travers.Spring.020620-1,159,What I m hearing you say is could we say they are the same shape but facing the different direction,Keeping Everyone Together
25892,None,TalkBack.Year1.Travers.Spring.020620-1,161,Good,None
25893,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,161,How else is each side alike,Pressing for Accuracy
25894,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.020620-1,161,Does each side of the shape have the same number of line segments,Keeping Everyone Together
25896,None,TalkBack.Year1.Travers.Spring.020620-1,163,Think about that,Keeping Everyone Together
25897,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.020620-1,163,Does each side have the same number of line segments,Keeping Everyone Together
25898,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.020620-1,163,Does each side have the same number of vertices or vertex points,Keeping Everyone Together
25900,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,165,How is each side different,Pressing for Accuracy
25901,None,TalkBack.Year1.Travers.Spring.020620-1,165,Anna,Keeping Everyone Together
25903,Restating,TalkBack.Year1.Travers.Spring.020620-1,167,One does not have letters,Revoicing
25904,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-1,167,If it did have letters what would those letters look like,Pressing for Accuracy
25950,None,TalkBack.Year1.Travers.Spring.020620-1,181,Centimeters,None
25951,None,TalkBack.Year1.Travers.Spring.020620-1,181,65 centimeters,Revoicing
25952,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,181,Now my friends point to your point that is the opposite of G Look where my finger is,None
25953,None,TalkBack.Year1.Travers.Spring.020620-1,181,I m going to use my left finger now,None
25954,None,TalkBack.Year1.Travers.Spring.020620-1,181,Hi,None
25955,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,181,Everybody say Hi left finger,Keeping Everyone Together
25957,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,183,Point to that point opposite of G We re going to measure,None
25958,Pressing for Accuracy,TalkBack.Year1.Travers.Spring.020620-1,183,It should be what,Pressing for Accuracy
25960,None,TalkBack.Year1.Travers.Spring.020620-1,185,65 centimeters,Revoicing
25961,None,TalkBack.Year1.Travers.Spring.020620-1,185,Mine s pretty close,None
25962,None,TalkBack.Year1.Travers.Spring.020620-1,185,I hope yours is pretty close,None
25963,None,TalkBack.Year1.Travers.Spring.020620-1,185,I m going to make think right now,None
25964,None,TalkBack.Year1.Travers.Spring.020620-1,185,Really I m going to make you think,None
25965,None,TalkBack.Year1.Travers.Spring.020620-1,185,Take out your whiteboard and your markers,None
25966,None,TalkBack.Year1.Travers.Spring.020620-1,185,I would love to talk to you in just one second,None
25967,None,TalkBack.Year1.Travers.Spring.020620-1,185,I m going to make you think,None
25968,None,TalkBack.Year1.Travers.Spring.020620-1,185,I m going to make you think,None
25969,None,TalkBack.Year1.Travers.Spring.020620-1,185,Get your whiteboards out without talking,None
25970,None,TalkBack.Year1.Travers.Spring.020620-1,185,I m watching the clock,None
25971,None,TalkBack.Year1.Travers.Spring.020620-1,185,I want you to take one minute,None
25999,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,186,Find that thinking partner,None
26000,None,TalkBack.Year1.Travers.Spring.020620-1,186,Its almost up,None
26001,None,TalkBack.Year1.Travers.Spring.020620-1,186,High five your thinking partner please,None
26002,None,TalkBack.Year1.Travers.Spring.020620-1,186,Ms Martha can you help me matchup anyone that maybe is still sitting,None
26003,None,TalkBack.Year1.Travers.Spring.020620-1,186,Ali are you  do you need,None
26004,None,TalkBack.Year1.Travers.Spring.020620-1,187,You just need something,None
26005,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,188,Whos your thinking partner,None
26006,None,TalkBack.Year1.Travers.Spring.020620-1,188,Is it Mia,None
26007,None,TalkBack.Year1.Travers.Spring.020620-1,189,Okay friends,None
26008,None,TalkBack.Year1.Travers.Spring.020620-1,190,Oh its really nice right,None
26010,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,192,I would like to see your eyes looking at me,None
26011,None,TalkBack.Year1.Travers.Spring.020620-1,192,Heres your job,None
26012,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,192,The person with the longer hair will speak first but youre going to do Rally Robin,None
26013,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,192,One person speaks then the other person speaks,None
26014,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,192,One person speaks then the other person speaks,None
26015,None,TalkBack.Year1.Travers.Spring.020620-1,192,Put your brains together keep adding to your whiteboard,None
26016,None,TalkBack.Year1.Travers.Spring.020620-1,192,Keep adding to your whiteboard,None
26017,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Travers.Spring.020620-1,192,If your partner says something and youre like Oh yes I agree with that write it down,None
26018,None,TalkBack.Year1.Travers.Spring.020620-1,192,Ready,Keeping Everyone Together
26019,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-1,192,Longer hair you speak first,None
26020,None,TalkBack.Year1.Travers.Spring.020620-1,192,Go,None
26082,None,TalkBack.Year1.Travers.Spring.020620-2,3,All right,None
26083,None,TalkBack.Year1.Travers.Spring.020620-2,3,Fourth graders remember Ms Traverss signal high five,None
26084,None,TalkBack.Year1.Travers.Spring.020620-2,3,Thank you so much,None
26085,None,TalkBack.Year1.Travers.Spring.020620-2,3,Hands down,None
26086,None,TalkBack.Year1.Travers.Spring.020620-2,3,Were there any questions or wonderings about the mental math,Keeping Everyone Together
26087,None,TalkBack.Year1.Travers.Spring.020620-2,3,Elijah,Keeping Everyone Together
26089,None,TalkBack.Year1.Travers.Spring.020620-2,5,Excellent,None
26091,None,TalkBack.Year1.Travers.Spring.020620-2,7,Okay,None
26092,None,TalkBack.Year1.Travers.Spring.020620-2,7,The second green one Elijah and was your partner Ava,Keeping Everyone Together
26094,None,TalkBack.Year1.Travers.Spring.020620-2,9,Okay,None
26095,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Travers.Spring.020620-2,9,Would you ask your classmates if theres someone that could help us with our understanding of this,Keeping Everyone Together
26098,None,TalkBack.Year1.Travers.Spring.020620-2,12,You guys have a great tool on your name tag,None
26099,None,TalkBack.Year1.Travers.Spring.020620-2,12,You can look at where the decimal is on your name tag and the place just to the right is the 10s,None
26100,None,TalkBack.Year1.Travers.Spring.020620-2,12,The place just to the right of that is the 100s,None
26101,None,TalkBack.Year1.Travers.Spring.020620-2,12,You would have 03,None
26102,None,TalkBack.Year1.Travers.Spring.020620-2,12,Thanks for asking because we know remember what we said the other day,Keeping Everyone Together
26103,None,TalkBack.Year1.Travers.Spring.020620-2,12,What do good math students do,Keeping Everyone Together
26104,None,TalkBack.Year1.Travers.Spring.020620-2,13,Ask questions revise their thinking,None
26105,None,TalkBack.Year1.Travers.Spring.020620-2,13,Awesome job,None
26106,None,TalkBack.Year1.Travers.Spring.020620-2,13,Okay,None
26107,None,TalkBack.Year1.Travers.Spring.020620-2,13,Was there another question for mental math William,Keeping Everyone Together
26109,None,TalkBack.Year1.Travers.Spring.020620-2,15,Are you looking at this one right here,Keeping Everyone Together
26110,None,TalkBack.Year1.Travers.Spring.020620-2,15,For 2300s,Keeping Everyone Together
26111,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Travers.Spring.020620-2,15,Ask your classmate what should she have for 2300s,Keeping Everyone Together
26112,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Travers.Spring.020620-2,15,Have a classmate help you,None
26113,None,TalkBack.Year1.Travers.Spring.020620-2,17,023 or zero and twentythree hundredths,None
26114,None,TalkBack.Year1.Travers.Spring.020620-2,17,So the three would be in the hundredths place,None
26115,None,TalkBack.Year1.Travers.Spring.020620-2,17,Okay,None
26116,None,TalkBack.Year1.Travers.Spring.020620-2,18,All right,None
26117,None,TalkBack.Year1.Travers.Spring.020620-2,18,My friends so right now you may erase your whiteboard,None
26118,None,TalkBack.Year1.Travers.Spring.020620-2,18,I would like for you to please come to the carpet,None
26119,None,TalkBack.Year1.Travers.Spring.020620-2,18,You are going to face the easel and you dont need to bring anything,None
26120,None,TalkBack.Year1.Travers.Spring.020620-2,18,Okay,None
26121,None,TalkBack.Year1.Travers.Spring.020620-2,18,This is the easel,None
26122,None,TalkBack.Year1.Travers.Spring.020620-2,18,Yes,None
26123,None,TalkBack.Year1.Travers.Spring.020620-2,18,If you have a microphone if I asked you to bring the recorder please bring it,None
26124,None,TalkBack.Year1.Travers.Spring.020620-2,19,All right,None
26125,None,TalkBack.Year1.Travers.Spring.020620-2,19,Thank you for coming so quickly and showing me youre ready,None
26126,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-2,19,So everybodys sitting in place where they can see the easel,Keeping Everyone Together
26127,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-2,19,Can you see it over there Suzanna,Keeping Everyone Together
26129,None,TalkBack.Year1.Travers.Spring.020620-2,20,Okay,None
26130,None,TalkBack.Year1.Travers.Spring.020620-2,20,All right,None
26131,None,TalkBack.Year1.Travers.Spring.020620-2,20,So friends were going to talk about what our goals are today in our lesson,None
26132,None,TalkBack.Year1.Travers.Spring.020620-2,20,Please read this with me,None
26133,None,TalkBack.Year1.Travers.Spring.020620-2,20,Ready,Keeping Everyone Together
26134,None,TalkBack.Year1.Travers.Spring.020620-2,20,Go,Keeping Everyone Together
26136,None,TalkBack.Year1.Travers.Spring.020620-2,22,Its almost like a tongue twister isnt it,Keeping Everyone Together
26137,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-2,22,What I want us to talk about is what does this mean Solve multistep multiplication number stories,Pressing for Accuracy
26138,None,TalkBack.Year1.Travers.Spring.020620-2,22,You can put your hands down,None
26139,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-2,22,What I want you to do is high five a partner so I know who youre talking with here at the carpet,None
26140,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-2,22,Show me that you have a partner to talk with at the carpet,None
26141,None,TalkBack.Year1.Travers.Spring.020620-2,22,Abby you might just turn around,None
26142,None,TalkBack.Year1.Travers.Spring.020620-2,22,Henrys right there,None
26143,None,TalkBack.Year1.Travers.Spring.020620-2,23,I love how Ethan came up and he just,None
26144,None,TalkBack.Year1.Travers.Spring.020620-2,24,I know,None
26145,None,TalkBack.Year1.Travers.Spring.020620-2,24,What a great classmate,None
26146,None,TalkBack.Year1.Travers.Spring.020620-2,25,Perfect,None
26178,Keeping Everyone Together,TalkBack.Year1.Travers.Spring.020620-2,35,Keep up number one and read with me,None
26179,None,TalkBack.Year1.Travers.Spring.020620-2,35,Ready,Keeping Everyone Together
26180,None,TalkBack.Year1.Travers.Spring.020620-2,35,Go,Keeping Everyone Together
26182,None,TalkBack.Year1.Travers.Spring.020620-2,37,Another Whoa,None
26183,Pressing for Reasoning,TalkBack.Year1.Travers.Spring.020620-2,37,What does that mean,Pressing for Accuracy
